0,4,2,3,0.05,-0.05,0.1,-0.05,0.04,1
0.01,4.00050456759,1.99949972781,3.00099910049,0.0499758860214,-0.0500543179592,0.0998199566806,-0.0500248038733,0.0400373151934,0.999959552152
0.02,4.00100273373,1.99899783815,3.00199932164,0.0499979562482,-0.0503234971643,0.100224372268,-0.0499572345579,0.0400864681953,0.999981589234
0.03,4.00149868348,1.99849332169,3.0030020731,0.0500716825163,-0.0505796775938,0.100325855246,-0.0499876902311,0.0400788050659,1.00000338402
0.04,4.00200701309,1.99798713324,3.00400586626,0.0502275491733,-0.050657894025,0.100432834247,-0.0500512829052,0.0401807789585,1.00002586388
0.05,4.0024988513,1.99747972306,3.00501042569,0.0502089189319,-0.0508240263662,0.100478997492,-0.0500524559981,0.0402187942461,1.00001358758
0.06,4.00301061591,1.99697018608,3.00601501264,0.0503012046187,-0.0510832529881,0.10043862379,-0.0501286365096,0.0402202578251,0.999955229778
0.07,4.00351418295,1.99645793978,3.00702028909,0.0503140578596,-0.0513658884804,0.100616632721,-0.0501870749403,0.0402590105103,1.00000770541
0.08,4.00401022681,1.99594295881,3.00802612212,0.05044283218,-0.0516301879917,0.100550143307,-0.0502374879646,0.0402548029373,0.999999912194
0.09,4.00452242664,1.99542591883,3.00903160178,0.0505047717781,-0.0517776888175,0.100545623957,-0.0502063235565,0.0402613830629,0.999938990401
0.1,4.00502605666,1.99490771912,3.01003683293,0.0504983515724,-0.0518621328519,0.100500729734,-0.0502858703019,0.0403399824289,0.999895220167
0.11,4.00553245647,1.99438804541,3.01104223691,0.0504060923279,-0.0520724895891,0.100579986159,-0.0502653936779,0.0404363483256,0.999844066736
0.12,4.00603275268,1.99386569696,3.01204746113,0.0502526246105,-0.052397077671,0.100464873951,-0.0502941097058,0.0403906093321,0.999858895223
0.13,4.00652974127,1.99334105846,3.01305210651,0.0501428711842,-0.0525305030361,0.100464108561,-0.0502486125687,0.0404314236591,0.999821860479
0.14,4.00703387656,1.9928146532,3.01405765995,0.0502084323345,-0.0527504312401,0.10064665244,-0.0502844978072,0.0404785293343,0.999933379621
0.15,4.00754090124,1.9922859711,3.01506444257,0.0500852116641,-0.052985869008,0.100709880795,-0.0503385208595,0.0404671150584,0.999809510199
0.16,4.00803174873,1.99175509743,3.01607241706,0.050072793719,-0.0531887401793,0.100885002473,-0.050268133882,0.04052346236,0.999832996284
0.17,4.00854089499,1.99122114358,3.01708106135,0.0500213291187,-0.0536019029157,0.100843852022,-0.0504168474933,0.0406353185984,0.999746349707
0.18,4.00903632319,1.9906836039,3.01808971096,0.0500684399274,-0.0539059044344,0.100886136919,-0.0504008558935,0.0406897757915,0.99979441482
0.19,4.00953602142,1.99014275198,3.01909785349,0.0502442348894,-0.0542643556828,0.100742321371,-0.0504977388529,0.0407351428325,0.999790208317
0.2,4.01004173409,1.98959964397,3.02010628937,0.050280643752,-0.0543571213738,0.100944844199,-0.0505255293382,0.0407009438061,0.999772802495
0.21,4.01054291347,1.9890549187,3.02111624891,0.0505971575692,-0.0545878032072,0.101047097977,-0.0505193058199,0.0408148092362,0.999662684056
0.22,4.01105567871,1.98850784078,3.02212711807,0.0506903703027,-0.0548276505297,0.101126818739,-0.0505513313167,0.0408444606053,0.99962923839
0.23,4.01156354976,1.98795884591,3.02313909941,0.0505091947872,-0.05497119539,0.101269504682,-0.0506058201921,0.0408837759523,0.999622705384
